1.4
29570,-103.770716526421
29638,-103.728736905544
29705,-103.686683726582
29773,-103.644772054053
29841,-103.602894250454
29908,-103.560943025947
29976,-103.519132923743
30043,-103.477249491927
30111,-103.435506927076
30178,-103.393798026419
30246,-103.352015932747
30314,-103.310374324479
30381,-103.268766258376
30449,-103.227085135506
30516,-103.185544118011
30584,-103.143930134427
30651,-103.102456003604
30719,-103.061015212836
30787,-103.019501591651
30854,-102.978127445731
30922,-102.936786519398
30989,-102.895372897976
31057,-102.854098375831
31124,-102.812751248661
31192,-102.771542970838
31259,-102.730367713078
31327,-102.689119985048
31395,-102.648010732876
31462,-102.606934381839
31530,-102.565785694945
31597,-102.524775111906
31665,-102.483797311645
31732,-102.442747309597
31800,-102.401835040884
31868,-102.360850659613
31935,-102.320003765376
32003,-102.279189457879
32070,-102.23830317133
32138,-102.197554003742
32205,-102.156837306042
32273,-102.116048762456
32341,-102.075396971219
32408,-102.034673422723
32476,-101.994086382872
32543,-101.953531619359
32611,-101.912905231189
32678,-101.87241498747
32746,-101.831956904716
32814,-101.791427329573
32881,-101.751033536123
32949,-101.710568338314
33016,-101.670238681052
33084,-101.629940993656
33151,-101.58957203361
33219,-101.549338253737
33287,-101.509136329815
33354,-101.468863264619
33422,-101.428725020641
33489,-101.38861851924
33557,-101.348441007606
33624,-101.308397959649
33692,-101.268283988674
33759,-101.228304243693
33827,-101.188356053492
33895,-101.148337070764
33962,-101.108451958825
34030,-101.068598289717
34097,-101.028673958243
34165,-100.988883143744
34232,-100.949021753505
34300,-100.909293645035
34368,-100.869596793961
34435,-100.829829496758
34503,-100.790195129818
34570,-100.750591909727
34638,-100.710918372794
34705,-100.671377415987
34773,-100.631766228382
34841,-100.592287388141
34908,-100.552839511635
34976,-100.513321533069
35043,-100.473935554008
35111,-100.434580429519
35178,-100.395155331384
35246,-100.355861886249
35314,-100.316498552935
35381,-100.277266642266
35449,-100.238065405338
35584,-100.159654489256
35719,-100.08136615068
35854,-100.003300108904
52205,-133.333333333333
53084,-95.2380952380952
53151,-95.2380952380952
53219,-95.2027342225269
53287,-95.1673088873895
53354,-95.132000407165
53422,-95.0967181171611
53489,-95.0613716215189
53557,-95.0261416915793
53624,-94.9908476318307
53692,-94.955669945486
53759,-94.9205183039982
53827,-94.8853026461613
53895,-94.8502030742848
53962,-94.8151294605778
54030,-94.7799919437007
54097,-94.7449702263931
54165,-94.7098846812444
54232,-94.6749147452393
54300,-94.6399706237531
54368,-94.6049627871379
54435,-94.5700702750192
54503,-94.5352034917523
54570,-94.5002731057893
54638,-94.4654577607152
54705,-94.4305788877778
54773,-94.3958148671521
54841,-94.3610764334155
54908,-94.3262745837853
54976,-94.2915873045807
55043,-94.2569255276031
55111,-94.2222004464248
55178,-94.1875896548119
55246,-94.1530042811371
55314,-94.1183557146783
55381,-94.083821157946
55449,-94.0492234825863
55516,-94.0147396308793
55584,-93.9802810574285
55651,-93.9457594763088
55719,-93.911351440694
55787,-93.8769686000315
55854,-93.8425228623846
55922,-93.8081903931032
55989,-93.7737951005068
56057,-93.7395128919952
56124,-93.705255740384
56192,-93.6709358756874
56259,-93.636728819606
56327,-93.6025467380917
56395,-93.56830205345
56462,-93.5341699029489
56530,-93.4999752225066
56597,-93.4658928936947
56665,-93.4318354030042
56732,-93.3977154918791
56800,-93.3637076595586
56868,-93.3297245839828
56935,-93.2956791972093
57003,-93.2617456173974
57070,-93.2277497990942
57138,-93.1938656069903
57205,-93.1600060367684
57273,-93.1260843368445
57341,-93.0922739929045
57408,-93.0584881904126
57476,-93.0246403667403
57543,-92.9909036298069
57611,-92.9571913542376
57678,-92.9234171657429
57746,-92.8897537957076
57814,-92.8560285847998
57881,-92.8224140139568
57949,-92.7888237717544
58016,-92.7551717964915
58084,-92.7216301946134
58151,-92.6881128422161
58219,-92.6545338643056
58287,-92.6210649940537
58354,-92.5875345698707
58422,-92.5541140766478
58489,-92.5207177017113
58557,-92.4872598799515
58624,-92.4539117250051
58692,-92.420587610096
58759,-92.3872021552087
58827,-92.3539261039296
58895,-92.320588783787
58962,-92.287360692229
59030,-92.2541565110216
59097,-92.2208911673597
59165,-92.187734790637
59232,-92.1546022469135
59300,-92.1214086468839
59368,-92.088323753078
59435,-92.0552626152532
59503,-92.0221405270108
59570,-91.9891268852022
59638,-91.9560523634544
59705,-91.9230861153855
59773,-91.8901434956481
59841,-91.8571401014287
59908,-91.8242447226311
59976,-91.791372896027
60043,-91.7584404001402
60111,-91.7256156623323
60178,-91.6927303252616
60246,-91.6599525751405
60314,-91.62719825102
60381,-91.5943834324079
60449,-91.5616759449165
60516,-91.5289918081552
60584,-91.4962472814178
60651,-91.4636098308746
60719,-91.4309120599202
60787,-91.3983211956363
60854,-91.3657535573256
60922,-91.3331257026942
60989,-91.3006045013024
61057,-91.2681064514687
61124,-91.235548289151
61192,-91.2030965275333
61259,-91.1705847225451
61327,-91.1381791503188
61395,-91.1057966063091
61462,-91.0733541223443
61530,-91.0410176200785
61665,-90.9763306880449
61800,-90.9118182636388
61868,-90.8661360084324
61935,-90.8231391928184
62003,-90.7802654596523
62070,-90.7373498523703
62138,-90.6945570568528
62205,-90.6518046054743
62273,-90.6090103412064
62341,-90.5663384844448
62408,-90.5237068009556
62476,-90.4810333657859
62543,-90.4384819358176
62611,-90.3958887949776
62678,-90.3534173921293
62746,-90.3109858798774
62814,-90.2685127179307
62881,-90.2261608948992
62949,-90.1838487941518
63016,-90.1414951048661
63084,-90.0992623573391
63151,-90.0569880620457
63219,-90.0148344447165
63287,-89.9727202712138
63354,-89.9305646110638
63422,-89.8885292348958
63489,-89.8464524128265
63557,-89.8044956130504
63624,-89.7625779812396
63692,-89.7206189646061
63759,-89.6787795794245
63827,-89.6369791979462
63895,-89.595137492698
63962,-89.5534150299288
64030,-89.5116512840894
64097,-89.4700065223635
64165,-89.4284004925716
64232,-89.3867532407167
64300,-89.3452245870911
64368,-89.3036547520707
64435,-89.262203258963
64503,-89.2207902285391
64570,-89.1793360776788
64638,-89.1379998859034
64705,-89.0967019964789
64773,-89.0553630475458
64841,-89.0141416766882
64908,-88.9728792869358
64976,-88.9317342221764
65043,-88.8906271944874
65111,-88.8494792087776
65178,-88.8084481700575
65246,-88.7674550104346
65314,-88.7264209536316
65381,-88.6855034676032
65449,-88.6445451249489
65516,-88.6037031031675
65584,-88.5628986990996
65651,-88.5220534991883
65719,-88.4813242468912
65787,-88.4405542392653
65854,-88.3998999313133
65922,-88.3592829820905
65989,-88.3186253382603
66057,-88.2780830237715
66124,-88.2375779137813
66192,-88.1970321698675
66259,-88.1566013867033
66327,-88.1161300100629
66395,-88.0757733493279
66462,-88.035453637889
66530,-87.9950933935924
66597,-87.9548474994877
66665,-87.9146384026965
66732,-87.8743888336257
66800,-87.8342532507457
66868,-87.7940772359615
66935,-87.7540149655697
67003,-87.7139892410021
67070,-87.673923145039
67138,-87.6339704322984
67205,-87.5939773884907
67273,-87.5540974879854
67341,-87.5142538841014
67408,-87.4743700095872
67476,-87.4345989200078
67543,-87.3948639786337
67611,-87.3550888270221
67678,-87.3154261036452
67746,-87.2757232102804
67814,-87.2361325081958
67881,-87.1965777087181
67949,-87.1569827995694
68016,-87.1174997277578
68084,-87.0780524122797
68151,-87.0385650474012
68219,-86.999189167557
68287,-86.9565217391304
68354,-87.3124528512755
68422,-87.6712328767123
68692,-89.1364902506964
68962,-90.6515580736544
69097,-91.4285714285714
69232,-92.2190201729107
69368,-92.5925925925926
69503,-93.841642228739
69638,-94.6745562130178
69705,-95.0966276833891
69773,-95.5223880597015
69841,-95.9519779540736
69908,-96.3855421686747
69953,-96.6767371601208
69998,-96.969696969697
70043,-97.2644376899696
70111,-97.7098759279995
70178,-98.159509202454
70314,-99.0712074303406
70449,-100
70449,-100
70719,-100.840302238554
70989,-101.694949727102
71259,-102.564102564103
71530,-103.448240190262
71800,-104.347862381865
72070,-105.263157894737
72341,-106.194652674459
72611,-107.142895408177
72881,-108.108108108108
73151,-109.090869421502
73422,-110.091783519921
73692,-111.111111111111
73962,-112.149490785237
74232,-113.207589889657
74503,-114.285714285714
74773,-115.384571005934
75043,-116.504899613553
75314,-117.647058823529
75584,-118.811834133927
75854,-120.000048000019
76124,-121.212121212121
76395,-122.448929612682
76665,-123.711391221192
76935,-125
77205,-126.315736288111
77476,-127.659628791331
77746,-129.032258064516
78016,-130.434725897945
78287,-131.868189832171
78557,-133.333333333333
78692,-126.984126984127
78827,-121.212121212121
78895,-118.518518518519
78962,-115.942028985507
79030,-113.475177304965
79097,-111.111111111111
79097,-111.111111111111
79232,-110.727134016372
79368,-110.345801673284
79503,-109.967086850906
79638,-109.590962690853
79773,-109.217402700946
79908,-108.846380748994
80043,-108.477871056694
80088,-108.355627503692
80133,-108.233659152725
80178,-108.111965075511
80314,-107.748403168665
80449,-107.387278258694
80584,-107.028565924245
80719,-106.672242069185
80854,-106.318282917204
80989,-105.966665006522
81124,-105.617365184714
81169,-105.501480185767
81214,-105.385738148056
81259,-105.27036060362
81395,-104.925628714367
81530,-104.583147262484
81665,-104.242894283111
81800,-103.904848096307
81935,-103.568987302442
82070,-103.235290777682
82205,-102.90373766956
82250,-102.793727937896
82296,-102.683953167903
82341,-102.574412607626
82476,-102.247084168777
82611,-101.921838180736
82746,-101.59865483381
82881,-101.27751456877
83016,-100.958398072906
83151,-100.641286276152
83287,-100.326160347289
83332,-100.221589935347
83377,-100.117137050349
83422,-100
83422,-100.01300169022
83489,-99.4709142073312
83557,-98.9473975844961
83624,-98.4293626600338
83692,-97.9166279080015
83759,-97.4093021987228
83827,-96.9072065044117
83895,-96.4102603655491
83962,-95.9183849646013
84030,-95.4315030843462
84097,-94.9495390674626
84165,-94.4723295270432
84232,-93.9999812000038
84300,-93.5323327244379
84368,-93.0693143025199
84435,-92.610857511713
84503,-92.1568952710611
84570,-91.7072777061442
84638,-91.2621093411332
84705,-90.8212419986486
84773,-90.3846136464498
84841,-89.9521634394829
84908,-89.5238316916155
84976,-89.0995598481744
85043,-88.6792118191653
85111,-88.2628892503745
85178,-87.8504574373319
85246,-87.4418620919416
85314,-87.0370499314148
85381,-86.6359686551065
85449,-86.2385669219903
85516,-85.8447206355256
85584,-85.4545283636398
85651,-85.0678671444078
85719,-84.6846892622355
85787,-84.3049478573897
85854,-83.9285969068955
85922,-83.5555213906313
85989,-83.185817150919
86057,-82.8193701255625
86124,-82.4561374576794
86192,-82.0960770389587
86259,-81.7391474933873
86327,-81.3853081614001
86395,-81.03445341856
86462,-80.6866758864642
86530,-80.3418707283232
86597,-80
86800,-80
86935,-81.3869640871882
87070,-82.8228683878363
87205,-84.3102786876262
87341,-85.8521642901357
87476,-87.451497213358
87611,-89.1115489458549
87746,-80
87881,-90.9090909090909
88219,-66.6666666666667
88422,-50
91462,-50
91530,-80
91597,-81.2182741116751
91665,-82.4742268041237
91732,-83.7696335078534
91800,-85.1063829787234
91868,-86.4864864864865
91935,-87.9120879120879
92003,-89.3854748603352
92070,-90.9090909090909
92205,-91.1598634060607
92273,-91.2858525185767
92341,-91.4121068022491
92476,-91.6656659831464
92543,-91.7930580581913
92611,-91.9207202172271
92746,-92.1771127916023
92814,-92.3059313945396
92881,-92.4350251099746
93016,-92.69429883715
93084,-92.8245680640786
93151,-92.9551175510417
93287,-93.2173212697691
93354,-93.3490657625499
93422,-93.4810957854048
93557,-93.7462794445346
93624,-93.8795244063294
93692,-94.0130602943361
93827,-94.2812749845379
93895,-94.4160461958831
93962,-94.5511138593968
94030,-94.6865685208822
94097,-94.8224118459743
94232,-95.0953616286412
94368,-95.3697963854847
94435,-95.5076086136402
94503,-95.6459111851198
94638,-95.9235374298439
94705,-96.0629558187254
94773,-96.2028726177764
94841,-96.343104772163
94908,-96.4837463480902
95043,-96.7663585948363
95178,-97.0505371261977
95246,-97.1932532331336
95314,-97.3364844397896
95381,-97.4800433981153
95449,-97.6240264443963
95516,-97.7684354606115
95584,-97.9133682100751
95651,-98.0586351414692
95719,-98.2043337572487
95764,-98.3017391543691
95809,-98.3993379692541
95854,-98.4970337618283
95922,-98.6441363459253
95989,-98.7915813766014
96057,-98.9394678441783
96124,-99.0877977340602
96192,-99.2366715226478
96259,-99.385894557529
96327,-99.5355670441719
96395,-99.6856910162258
96440,-99.7860586901683
96485,-99.8866286764522
96530,-99.9874015874
96665,-90.9090909090909
96800,-91.1912864901933
96868,-91.3330422853719
96935,-91.4753231594479
97003,-91.6179640839257
97070,-91.7610505539156
97138,-91.9045846602058
97205,-92.0485685066869
97273,-92.1930042104545
97341,-92.3378939019132
97408,-92.4832397248809
97476,-92.6291296381721
97543,-92.7753944809773
97611,-92.9221219695773
97746,-93.2169736923057
97814,-93.3651023654982
97881,-93.5137025628365
98016,-93.81241457207
98084,-93.9624432114484
98151,-94.1129524833114
98219,-94.2639447009995
98287,-94.4154221927227
98422,-94.7198423861823
98557,-95.0263222912747
98624,-95.1802618980086
98692,-95.3347010685113
98759,-95.4896422385064
98827,-95.6450878595777
98962,-95.9575023413631
99097,-96.2720571316896
99165,-96.4300626506117
99232,-96.5885876720122
99368,-96.9072065044117
99503,-97.2279343633661
99570,-97.3890957325072
99638,-97.5508874204229
99773,-97.8758972772883
99841,-98.0392156862745
99908,-98.2030800414024
99953,-98.3126598195176
99998,-98.4224844197207
100043,-98.5324575768504
100111,-98.6980737096954
100178,-98.8641497831415
100223,-98.9751127079096
100314,-99.1979842969591
100359,-99.3097969114653
100449,-99.5340809669935
100494,-99.6466529685734
100584,-99.8724628649215
100629,-99.9858020161137
100719,-90.9090909090909
100854,-91.2047601588422
100922,-91.3533171759766
100989,-91.5023589308132
101124,-91.8019061747798
101192,-91.9524164635285
101259,-92.1034210894729
101327,-92.2550076018126
101395,-92.407008517154
101462,-92.559511137686
101530,-92.7125179514613
101575,-92.8147464069091
101665,-93.0200541934836
101710,-93.1230490721219
101800,-93.3296374796891
101868,-93.4852031620435
101935,-93.6412883168447
102003,-93.7978955504154
102070,-93.9550274865433
102205,-94.270876049824
102273,-94.4295980132012
102341,-94.5888553518847
102386,-94.6953555715906
102431,-94.8020958847358
102476,-94.9090771041342
102543,-95.0699572280262
102611,-95.2313836929588
102656,-95.3392456377528
102746,-95.5558868159632
102791,-95.6645770334223
102881,-95.882609004144
102949,-96.046809373016
103016,-96.2115730977048
103084,-96.3769030824225
103151,-96.5428022513782
103219,-96.7092735489499
103287,-96.8763199398592
103354,-97.0439444093469
103422,-97.212149963351
103489,-97.3809396286865
103557,-97.5504116139618
103624,-97.7203789987179
103692,-97.8909397040757
103759,-98.0620968422044
103827,-98.2338535470771
103895,-98.4062129746624
103962,-98.5791783031172
104030,-98.7527527329824
104097,-98.9269394873804
104165,-99.1017418122141
104232,-99.277162976369
104300,-99.453206271917
104368,-99.6298750143218
104435,-99.8071725426476
104503,-99.9851022197693
105314,-133.333333333333
112881,-133.333333333333
113016,-126.782884310618
113084,-123.743232791957
113151,-120.845921450151
113287,-115.440115440115
113422,-110.497237569061
113489,-108.181203515889
113557,-105.960264900662
113624,-103.828682673589
113692,-101.781170483461
113827,-97.9192166462668
113962,-94.3396226415094
113962,-94.3396226415094
114030,-94.2979891896785
114097,-94.2563036259457
114165,-94.2147436652362
114232,-94.1731316521546
114300,-94.1316449881488
114368,-94.0901063312292
114435,-94.0486927701948
114503,-94.007227275633
114570,-93.9658866245198
114638,-93.9245823173824
114705,-93.8832261656307
114773,-93.8419944802139
114841,-93.8007110093895
114908,-93.759551754335
114976,-93.7183407730076
115043,-93.6772537576288
115111,-93.63611507504
115178,-93.5951001093191
115246,-93.5541210590327
115314,-93.5130904299638
115381,-93.4721831456568
115449,-93.43122434145
115516,-93.3903886347633
115584,-93.3495014669874
115651,-93.3087371502205
115719,-93.267921431103
115787,-93.2272283172112
115854,-93.1865706969237
115922,-93.1458617622266
115989,-93.1052750655694
116057,-93.0646371130605
116124,-93.0241211546154
116192,-92.9835539988042
116259,-92.9431085937986
116327,-92.9026120498404
116395,-92.8622370141448
116462,-92.8218970568033
116530,-92.7815060479625
116597,-92.7412361850336
116665,-92.700915328838
116732,-92.660715377787
116800,-92.6204644916294
116868,-92.5803342705549
116935,-92.5401531724615
117003,-92.5000925000925
117070,-92.4600664972798
117138,-92.4199897044131
117205,-92.3800329796718
117273,-92.3400255227831
117341,-92.300137896406
117408,-92.2601995957158
117476,-92.2203808886171
117543,-92.180511564967
117611,-92.1407615986791
117678,-92.1010458994772
117746,-92.0612796701997
117814,-92.0216324453553
117881,-91.9819347480155
118016,-91.9027264781864
118084,-91.8632156718646
118151,-91.8236545079905
118219,-91.7842116470493
118287,-91.7448026569295
118354,-91.7053433952436
118422,-91.6660020881515
118489,-91.6266105667472
118557,-91.587336768469
118624,-91.5480128130599
118692,-91.5088063499791
118759,-91.469549786876
118827,-91.4304104859709
118895,-91.3913046657089
118962,-91.3521488309209
119030,-91.3131099145035
119097,-91.2740210404873
119165,-91.2350488563687
119232,-91.1960267715056
119300,-91.1571211487256
119368,-91.118165681983
119435,-91.079326450165
119503,-91.0405203147817
119570,-91.0016644204423
119638,-90.962924421635
119705,-90.9241347204719
119773,-90.8854606893117
119841,-90.8467370123234
119908,-90.8081287804559
119976,-90.7694709592155
120043,-90.730928358859
120111,-90.692418476585
120178,-90.6538590894545
120314,-90.5769206383137
120381,-90.538541351668
120449,-90.5001126726403
120516,-90.46179843483
120584,-90.423434860766
120719,-90.3468868721456
120787,-90.3087022368562
120854,-90.2705498650004
120922,-90.2323482968644
120989,-90.1942603980453
121124,-90.1180997697483
121259,-90.042067654008
121395,-89.9661637258227
121462,-89.9283001662774
121530,-89.8903876612858
121597,-89.8525878443825
121665,-89.8147391375809
121732,-89.7770029024905
121800,-89.7392178329774
121845,-89.7140991089596
121890,-89.6889944428699
121935,-89.6638234268258
122003,-89.6262138750342
122070,-89.5886358607183
122138,-89.5510091503221
122205,-89.5134941592445
122273,-89.4759305273085
122341,-89.4384784010547
122476,-89.3635882697779
122611,-89.2888234501023
122678,-89.260291042105
122746,-89.2348822724198
122814,-89.2094879643019
122881,-89.1841081054085
122949,-89.1587426834107
123016,-89.1333916859938
123084,-89.1080551008569
123151,-89.0827329157135
123219,-89.0574251182905
123287,-89.0321316963292
123354,-89.0068526375846
123422,-88.9815879298256
123489,-88.956337560835
123557,-88.9311015184096
123624,-88.9058797903599
123692,-88.8806723645103
123759,-88.8554792286989
123827,-88.8303003707777
123895,-88.8051357786124
123962,-88.7799854400824
124030,-88.754849343081
124097,-88.729727475515
124165,-88.7046198253051
124232,-88.6795263803855
124300,-88.6544471287041
124368,-88.6293820582224
124435,-88.6043311569156
124503,-88.5792944127724
124570,-88.5542718137952
124638,-88.5292633479997
124705,-88.5042690034154
124773,-88.4792887680852
124841,-88.4543226300654
124908,-88.4293705774261
124976,-88.4044325982505
125043,-88.3795086806354
125111,-88.3545988126909
125178,-88.3297029825408
125246,-88.3048211783219
125314,-88.2799533881846
125381,-88.2550996002927
125449,-88.230259802823
125516,-88.205433983966
125584,-88.1806221319253
125651,-88.1558242349176
125719,-88.1310402811733
125787,-88.1062702589355
125854,-88.0815141564609
125922,-88.0567719620194
125989,-88.0320436638937
126057,-88.00732925038
126124,-87.9826287097875
126192,-87.9579420304387
126259,-87.933269200669
126327,-87.9086102088269
126395,-87.8839650432741
126462,-87.8593336923852
126530,-87.8347161445478
126597,-87.8101123881628
126665,-87.7855224116439
126732,-87.7609462034176
126800,-87.7363837519236
126868,-87.7118350456145
126935,-87.6873000729558
127003,-87.6627788224259
127070,-87.638271282516
127138,-87.6137006800575
127205,-87.5892205698029
127273,-87.5647541356833
127341,-87.5403013662415
127408,-87.5158622500328
127476,-87.4914367756256
127543,-87.4670249316008
127611,-87.4426267065522
127678,-87.4182420890862
127746,-87.393871067822
127814,-87.3695136313915
127881,-87.3451697684392
127949,-87.3208394676223
128016,-87.2965227176106
128084,-87.2722195070865
128151,-87.2479298247451
128219,-87.2236536592939
128287,-87.1993909994533
128354,-87.1751418339558
128422,-87.1509061515467
128489,-87.1266839409839
128557,-87.1024751910375
128624,-87.0782798904904
128692,-87.0540980281376
128759,-87.029929592787
128827,-87.0057745732584
128895,-86.9816329583845
128962,-86.9575047370101
129030,-86.9333898979924
129097,-86.909288430201
129165,-86.8852003225179
129232,-86.8611255638373
129300,-86.8370641430658
129368,-86.8130160491223
129435,-86.7889812709378
129503,-86.7649597974559
129570,-86.740951617632
129638,-86.7169567204341
129705,-86.6929750948421
129773,-86.6690067298484
129841,-86.6450516144572
129908,-86.6211097376853
129976,-86.5971810885612
130043,-86.5732656561258
130111,-86.549363429432
130178,-86.5254743975448
130246,-86.5015985495412
130314,-86.4777358745104
130381,-86.4538863615536
130449,-86.4300499997839
130516,-86.4062267783266
130584,-86.3824166863187
130651,-86.3586197129094
130719,-86.3348358472599
130787,-86.3110650785431
130854,-86.287307395944
130922,-86.2635627886594
130989,-86.2398312458982
131057,-86.2161127568809
131124,-86.19240731084
131192,-86.1687148970198
131259,-86.1450355046764
131327,-86.1213691230778
131395,-86.0977157415037
131462,-86.0740753492455
131530,-86.0504479356067
131597,-86.0268334899022
131665,-86.0032320014586
131732,-85.9796434596145
131800,-85.95606785372
131868,-85.9325051731368
131935,-85.9089554072385
132003,-85.8854185454102
132070,-85.8618945770486
132138,-85.8383834915621
132205,-85.8148852783706
132273,-85.7913999269057
132341,-85.7679274266105
132408,-85.7444677669397
132476,-85.7210209373594
132543,-85.6975869273473
132611,-85.6741657263927
132678,-85.6507573239963
132746,-85.6273617096702
132814,-85.603978872938
132881,-85.5806088033349
132949,-85.5572514904073
133016,-85.5339069237132
133084,-85.5105750928217
133151,-85.4872559873137
133219,-85.4639495967811
133287,-85.4406559108273
133354,-85.417374919067
133422,-85.3941066111263
133489,-85.3708509766425
133557,-85.3476080052642
133624,-85.3243776866513
133692,-85.301160010475
133759,-85.2779549664175
133827,-85.2547625441726
133895,-85.2315827334451
133962,-85.2084155239508
134030,-85.1852609054171
134097,-85.1621188675823
134165,-85.1389894001958
134232,-85.1158724930184
134300,-85.0927681358217
134368,-85.0696763183886
134435,-85.046597030513
134503,-85.023530262
134570,-85.0004760026656
134638,-84.977434242337
134705,-84.9544049708521
134773,-84.9313881780603
134841,-84.9083838538217
134908,-84.8853919880074
134976,-84.8624125704995
135043,-84.8394455911909
135111,-84.8164910399859
135178,-84.7935489067992
135246,-84.7706191815566
135314,-84.7457627118644
135381,-84.4772967265047
135449,-84.2105263157895
135516,-83.9454354669465
135584,-83.6820083682008
135651,-83.4202294056309
135719,-83.1600831600832
135787,-82.9015544041451
135854,-82.6446280991736
135922,-82.389289392379
135989,-82.135523613963
136057,-81.8833162743091
136124,-81.6326530612245
136192,-81.383519837233
136259,-81.1359026369168
136327,-80.8897876643074
136395,-80.6451612903226
136462,-80.4020100502513
136530,-80.1603206412826
136597,-79.9200799200799
136665,-79.6812749003984
136732,-79.4438927507448
136800,-79.2079207920792
136868,-78.9733464955577
136935,-78.740157480315
137003,-78.5083415112856
137070,-78.2778864970646
137138,-78.0487804878049
137205,-77.8210116731518
137273,-77.5945683802134
137341,-77.3694390715667
137408,-77.145612343298
137476,-76.9230769230769
137881,-80
138422,-83.3333333333333
138962,-86.9565217391304
139638,-90.9090909090909
139705,-90.8445912493039
139773,-90.7801830491611
139841,-90.7157838206585
139908,-90.6515580736544
139976,-90.587423204512
140043,-90.5232970757354
140111,-90.4593435003605
140178,-90.3954802259887
140246,-90.3317070615005
140314,-90.2680238163154
140381,-90.2043489320707
140449,-90.1408450704225
140516,-90.0774305593088
140584,-90.014024184968
140651,-89.9507879239268
140719,-89.8876404494382
140787,-89.8245815746429
140854,-89.7616111132055
140922,-89.6986484207656
140989,-89.6358543417367
141057,-89.5731481199492
141124,-89.5104494498688
141192,-89.4479185022125
141259,-89.3854748603352
141327,-89.3231183415198
141395,-89.2608487635587
141462,-89.198586380803
141530,-89.1364902506964
141597,-89.0744805176296
141665,-89.0124777691337
141732,-88.9506404001356
141800,-88.8888888888889
141868,-88.8272230567046
141935,-88.7656427253893
142003,-88.7040690330547
142070,-88.6426592797784
142138,-88.5813344955205
142205,-88.5200161460509
142273,-88.4588608798649
142341,-88.3977900552486
142408,-88.3368034974307
142476,-88.2759010321218
142543,-88.2150046665737
142611,-88.1542699724518
142678,-88.0936188506249
142746,-88.0329736306031
142814,-87.9724892431639
142881,-87.9120879120879
142949,-87.8517694664147
143016,-87.7915337356527
143084,-87.7313035818937
143151,-87.6712328767123
143219,-87.6112443775484
143287,-87.5512612634698
143354,-87.4914367756256
143422,-87.431693989071
